date,city,pm25,pm10,no2,o3,co,aqi
2023-07-22,Paris,1.0,5.0,1.0,31.5,0.4,4
2023-07-23,Paris,7.0,17.4,1.0,25.6,0.98,29
2023-07-24,Paris,9.0,8.7,7.8,52.2,2.26,38
2023-07-25,Paris,6.4,4.4,3.8,39.0,0.65,27
2023-07-26,Paris,12.0,22.4,7.8,35.3,0.1,50
2023-07-27,Paris,7.5,6.3,9.8,31.4,0.73,31
2023-07-28,Paris,14.4,29.9,8.3,31.4,1.5,56
2023-07-29,Paris,9.9,18.9,5.2,34.7,1.2,41
2023-07-30,Paris,1.0,3.3,1.0,42.5,0.1,4
2023-07-31,Paris,1.0,1.0,1.0,41.0,0.46,4
2023-08-01,Paris,1.0,1.0,1.0,41.7,0.1,4
2023-08-02,Paris,10.3,26.2,7.6,28.2,0.1,43
2023-08-03,Paris,13.4,27.3,11.5,33.2,0.82,54
2023-08-04,Paris,17.8,28.6,5.7,32.3,1.34,63
2023-08-05,Paris,1.0,1.0,1.1,34.7,0.1,4
2023-08-06,Paris,9.0,15.9,3.4,29.5,0.73,38
2023-08-07,Paris,7.9,11.4,7.7,43.9,0.91,33
2023-08-08,Paris,11.7,16.7,3.0,40.7,1.22,49
2023-08-09,Paris,1.0,9.1,1.0,39.5,0.23,4
2023-08-10,Paris,2.5,8.0,1.0,46.8,0.1,10
2023-08-11,Paris,6.5,8.8,2.1,28.5,0.55,27
2023-08-12,Paris,1.3,1.0,1.0,54.0,0.21,6
2023-08-13,Paris,9.4,25.2,8.5,48.6,0.9,39
2023-08-14,Paris,7.1,1.4,2.8,36.9,1.06,30
2023-08-15,Paris,15.3,30.2,6.3,33.3,0.41,58
2023-08-16,Paris,9.8,18.9,6.5,37.9,1.48,41
2023-08-17,Paris,13.7,19.4,11.1,45.2,1.81,54
2023-08-18,Paris,11.8,25.5,13.4,37.6,1.02,49
2023-08-19,Paris,10.3,21.1,10.1,48.0,0.98,43
2023-08-20,Paris,4.0,1.0,4.4,39.2,0.1,17
2023-08-21,Paris,9.9,20.6,6.6,38.6,1.06,41
2023-08-22,Paris,6.8,26.5,5.8,44.0,0.1,28
2023-08-23,Paris,12.5,21.4,5.9,42.0,1.53,52
2023-08-24,Paris,6.7,8.9,7.1,47.5,0.67,28
2023-08-25,Paris,9.2,10.4,6.9,32.0,1.38,38
2023-08-26,Paris,9.1,26.4,8.2,31.3,1.27,38
2023-08-27,Paris,8.3,18.2,1.0,46.3,0.68,35
2023-08-28,Paris,11.4,18.0,8.6,44.0,1.48,48
2023-08-29,Paris,6.0,19.0,5.5,33.5,0.16,25
2023-08-30,Paris,1.0,2.3,1.0,41.2,0.1,4
2023-08-31,Paris,7.2,16.9,2.0,47.3,0.46,30
2023-09-01,Paris,1.0,1.0,4.9,30.9,0.1,4
2023-09-02,Paris,5.0,16.1,1.9,39.5,0.9,21
2023-09-03,Paris,5.8,6.5,3.2,45.4,0.1,24
2023-09-04,Paris,3.3,1.0,1.0,38.0,0.11,14
2023-09-05,Paris,8.8,13.6,7.9,50.8,1.12,37
2023-09-06,Paris,9.0,7.4,1.0,28.4,0.1,37
2023-09-07,Paris,14.4,22.0,4.0,30.4,1.44,56
2023-09-08,Paris,4.2,4.0,5.1,42.8,0.26,18
2023-09-09,Paris,17.5,23.1,5.3,49.7,1.38,62
2023-09-10,Paris,17.3,34.0,14.7,43.2,1.61,62
2023-09-11,Paris,2.2,1.0,1.0,46.0,0.92,9
2023-09-12,Paris,12.5,24.3,4.1,14.7,2.08,52
2023-09-13,Paris,6.7,9.6,1.0,53.8,0.91,28
2023-09-14,Paris,18.7,27.4,15.8,52.7,0.98,65
2023-09-15,Paris,7.5,18.7,2.3,36.0,0.36,31
2023-09-16,Paris,13.1,25.3,4.8,50.1,0.66,53
2023-09-17,Paris,5.2,9.3,2.2,53.7,0.1,22
2023-09-18,Paris,12.0,30.1,8.8,36.0,0.5,50
2023-09-19,Paris,10.5,11.0,8.3,47.2,0.67,44
2023-09-20,Paris,8.6,14.6,7.7,34.1,0.53,36
2023-09-21,Paris,11.9,21.4,1.0,44.4,1.38,50
2023-09-22,Paris,15.6,31.8,5.3,30.7,1.01,58
2023-09-23,Paris,14.9,32.1,6.5,44.8,0.41,57
2023-09-24,Paris,11.5,10.9,4.0,38.9,1.34,48
2023-09-25,Paris,13.9,22.1,5.7,40.0,1.87,55
2023-09-26,Paris,11.7,28.7,7.4,41.9,0.62,49
2023-09-27,Paris,21.1,43.1,10.0,34.8,2.56,70
2023-09-28,Paris,19.1,32.7,7.5,34.2,1.88,66
2023-09-29,Paris,10.6,22.5,7.2,31.0,1.35,44
2023-09-30,Paris,8.5,13.9,3.7,43.3,0.14,36
2023-10-01,Paris,13.2,17.0,10.5,25.7,0.35,53
2023-10-02,Paris,6.8,12.3,1.0,38.2,0.1,28
2023-10-03,Paris,9.0,12.5,1.0,41.1,0.1,37
2023-10-04,Paris,11.2,24.3,9.6,36.2,0.1,47
2023-10-05,Paris,13.6,11.5,5.7,49.7,1.28,54
2023-10-06,Paris,2.6,6.2,3.7,42.5,0.2,11
2023-10-07,Paris,11.2,19.3,6.2,26.5,1.5,47
2023-10-08,Paris,5.8,10.1,4.7,28.5,0.1,24
2023-10-09,Paris,10.7,27.3,7.8,53.2,0.1,45
2023-10-10,Paris,15.2,28.7,5.0,38.0,1.03,58
2023-10-11,Paris,10.6,19.9,6.2,30.2,0.86,44
2023-10-12,Paris,11.3,17.7,9.4,41.8,0.53,47
2023-10-13,Paris,27.1,42.2,16.8,36.2,1.48,83
2023-10-14,Paris,11.1,20.6,8.0,46.9,0.71,46
2023-10-15,Paris,17.1,27.2,8.9,43.2,0.66,61
2023-10-16,Paris,19.1,32.7,13.8,39.8,1.02,66
2023-10-17,Paris,10.4,15.9,5.5,39.9,1.14,43
2023-10-18,Paris,18.9,21.7,6.2,23.1,1.81,65
2023-10-19,Paris,16.2,26.6,13.6,44.8,2.13,60
2023-10-20,Paris,18.3,30.7,10.0,24.3,0.85,64
2023-10-21,Paris,10.1,12.9,1.9,42.8,0.99,42
2023-10-22,Paris,12.1,28.3,6.1,31.3,1.44,500
2023-10-23,Paris,14.4,25.9,5.8,31.2,1.3,56
2023-10-24,Paris,17.7,28.7,11.1,31.7,1.51,63
2023-10-25,Paris,10.1,16.3,3.1,27.6,0.71,42
2023-10-26,Paris,16.4,34.0,5.3,44.1,1.35,60
2023-10-27,Paris,20.4,37.2,9.6,30.2,1.89,68
2023-10-28,Paris,18.8,29.4,8.7,50.1,0.49,65
2023-10-29,Paris,20.4,39.7,15.6,39.4,3.2,69
2023-10-30,Paris,18.1,31.9,9.0,39.0,0.96,64
2023-10-31,Paris,23.9,44.4,18.6,37.6,1.95,76
2023-11-01,Paris,15.6,26.5,13.2,28.2,0.84,58
2023-11-02,Paris,23.6,36.5,20.7,39.9,1.76,75
2023-11-03,Paris,16.7,31.9,8.3,41.8,0.6,61
2023-11-04,Paris,19.6,28.0,9.3,43.1,0.82,67
2023-11-05,Paris,6.7,5.9,5.0,29.8,0.1,28
2023-11-06,Paris,5.5,11.8,1.3,37.4,0.66,23
2023-11-07,Paris,14.3,16.9,10.9,44.5,1.42,56
2023-11-08,Paris,12.4,18.7,2.9,52.1,0.73,52
2023-11-09,Paris,26.9,52.2,20.4,22.3,1.9,82
2023-11-10,Paris,26.3,37.1,17.5,33.6,1.73,81
2023-11-11,Paris,13.5,20.9,12.3,25.0,1.23,54
2023-11-12,Paris,13.9,18.1,3.9,73.7,1.62,55
2023-11-13,Paris,22.5,43.8,17.5,41.3,1.4,73
2023-11-14,Paris,12.4,17.4,3.7,54.7,1.19,52
2023-11-15,Paris,24.4,55.0,16.7,29.8,1.62,77
2023-11-16,Paris,19.1,38.4,7.2,40.4,1.53,66
2023-11-17,Paris,16.4,28.7,10.3,34.3,0.79,60
2023-11-18,Paris,10.5,17.1,3.8,42.1,1.32,44
2023-11-19,Paris,20.8,42.7,8.8,26.0,1.62,69
2023-11-20,Paris,29.7,44.2,16.2,36.7,2.19,88
2023-11-21,Paris,24.8,47.4,12.7,33.5,0.88,78
2023-11-22,Paris,13.8,24.3,3.5,37.8,1.19,55
2023-11-23,Paris,13.9,21.8,6.6,28.8,1.99,55
2023-11-24,Paris,14.0,27.0,9.2,33.0,1.51,55
2023-11-25,Paris,11.1,14.1,6.4,46.4,0.52,46
2023-11-26,Paris,12.8,32.1,10.5,34.9,1.3,53
2023-11-27,Paris,24.4,43.1,15.2,44.1,1.91,77
2023-11-28,Paris,16.6,31.5,6.4,42.2,1.61,61
2023-11-29,Paris,16.3,25.6,13.9,32.0,0.36,60
2023-11-30,Paris,20.8,53.7,16.1,37.2,1.22,69
2023-12-01,Paris,14.8,14.8,6.5,40.6,2.08,57
2023-12-02,Paris,11.6,23.3,6.6,36.8,0.6,48
2023-12-03,Paris,11.7,21.1,7.6,42.1,1.36,49
2023-12-04,Paris,24.0,40.2,11.8,50.9,2.72,76
2023-12-05,Paris,13.2,27.7,9.0,39.6,0.47,53
2023-12-06,Paris,14.0,18.9,11.7,45.8,0.81,55
2023-12-07,Paris,20.6,40.2,9.0,31.7,1.63,69
2023-12-08,Paris,28.3,52.9,14.8,45.8,3.17,85
2023-12-09,Paris,11.8,20.3,8.4,34.5,0.1,49
2023-12-10,Paris,16.4,33.0,7.3,42.8,0.41,60
2023-12-11,Paris,15.9,35.0,7.9,29.1,0.98,59
2023-12-12,Paris,22.1,40.8,11.6,29.2,1.01,72
2023-12-13,Paris,11.5,25.9,6.4,40.4,1.38,48
2023-12-14,Paris,15.6,21.3,7.7,43.9,1.43,58
2023-12-15,Paris,18.4,31.2,6.3,29.3,1.22,64
2023-12-16,Paris,17.7,38.5,9.3,39.3,1.66,63
2023-12-17,Paris,15.1,23.7,12.1,43.6,1.89,57
2023-12-18,Paris,14.3,29.8,8.8,43.5,1.2,56
2023-12-19,Paris,26.9,48.0,17.3,29.3,1.27,82
2023-12-20,Paris,28.3,54.3,16.5,29.3,1.26,85
2023-12-21,Paris,24.0,48.2,15.8,37.0,2.13,76
2023-12-22,Paris,27.9,51.2,12.5,19.1,1.95,84
2023-12-23,Paris,11.5,20.1,5.4,35.8,0.15,48
2023-12-24,Paris,22.8,39.5,11.5,27.7,2.73,73
2023-12-25,Paris,20.5,40.1,10.7,49.4,2.35,69
2023-12-26,Paris,19.1,34.0,7.9,14.9,0.1,66
2023-12-27,Paris,18.3,28.5,10.0,31.5,1.24,64
2023-12-28,Paris,13.6,31.2,9.2,42.0,0.64,54
2023-12-29,Paris,22.8,41.9,16.2,23.4,1.79,73
2023-12-30,Paris,9.4,14.3,5.0,34.3,0.85,39
2023-12-31,Paris,22.7,41.8,15.8,37.5,2.09,73
2023-01-01,London,22.4,35.3,19.1,29.7,1.26,73
2023-01-02,London,24.8,53.4,20.7,26.6,0.92,78
2023-01-03,London,23.6,38.1,14.1,41.2,2.09,75
2023-01-04,London,40.8,73.3,22.3,31.8,3.1,114
2023-01-05,London,21.2,33.5,15.1,37.7,1.29,70
2023-01-06,London,30.0,47.0,13.0,36.0,2.52,89
2023-01-07,London,31.4,43.2,15.3,43.7,2.6,92
2023-01-08,London,22.0,35.3,10.0,36.3,1.81,72
2023-01-09,London,34.7,62.5,20.0,34.1,3.79,99
2023-01-10,London,31.4,55.0,18.7,42.4,1.53,91
2023-01-11,London,21.3,25.9,10.6,33.5,1.6,70
2023-01-12,London,37.6,62.3,21.6,31.7,2.94,106
2023-01-13,London,24.5,43.1,11.7,28.1,3.51,77
2023-01-14,London,17.8,29.2,8.1,43.5,0.79,63
2023-01-15,London,16.7,26.8,4.9,25.2,0.36,61
2023-01-16,London,30.6,43.9,20.1,19.5,3.25,90
2023-01-17,London,22.9,45.0,13.8,37.7,1.69,74
2023-01-18,London,18.3,34.3,14.7,38.2,1.61,64
2023-01-19,London,32.7,36.9,19.7,27.8,3.56,94
2023-01-20,London,27.8,42.5,21.6,41.0,2.1,84
2023-01-21,London,6.6,3.9,2.1,38.6,0.63,28
2023-01-22,London,20.1,31.3,8.7,44.7,1.53,68
2023-01-23,London,34.6,56.2,18.0,36.1,2.29,98
2023-01-24,London,36.0,63.8,17.7,38.4,2.6,102
2023-01-25,London,23.0,45.6,13.9,19.6,2.37,74
2023-01-26,London,34.9,62.2,16.3,39.0,2.94,99
2023-01-27,London,33.8,70.0,19.9,47.9,2.73,97
2023-01-28,London,11.2,19.1,8.2,36.7,1.54,47
2023-01-29,London,24.4,38.4,7.6,35.1,3.54,77
2023-01-30,London,29.6,49.4,23.7,27.8,2.41,88
2023-01-31,London,20.9,32.8,10.3,41.9,1.23,69
2023-02-01,London,23.1,40.7,15.0,44.7,1.9,74
2023-02-02,London,25.6,35.3,17.7,44.9,1.76,79
2023-02-03,London,28.7,50.6,20.8,29.1,1.78,86
2023-02-04,London,21.7,50.1,8.2,44.2,1.49,71
2023-02-05,London,24.7,44.4,13.5,34.5,1.7,78
2023-02-06,London,26.3,47.8,18.0,45.4,2.05,81
2023-02-07,London,24.1,60.2,14.4,40.0,2.33,76
2023-02-08,London,28.6,48.0,12.8,34.9,1.93,86
2023-02-09,London,19.2,41.3,10.4,34.9,0.71,66
2023-02-10,London,28.9,51.9,19.7,43.9,2.24,86
2023-02-11,London,17.7,31.8,13.5,36.1,1.36,63
2023-02-12,London,20.8,41.4,10.8,41.4,2.94,69
2023-02-13,London,25.5,46.5,11.8,29.7,2.3,79
2023-02-14,London,21.4,37.5,14.9,32.6,3.03,71
2023-02-15,London,30.6,47.5,19.3,31.7,1.23,90
2023-02-16,London,26.5,58.0,11.9,25.2,2.79,81
2023-02-17,London,21.0,32.6,9.5,30.8,2.23,70
2023-02-18,London,28.5,45.5,14.3,38.6,1.23,86
2023-02-19,London,24.2,48.8,9.8,36.7,0.76,76
2023-02-20,London,22.2,45.1,13.8,40.8,1.56,72
2023-02-21,London,24.2,31.8,21.2,40.8,1.91,76
2023-02-22,London,23.9,45.5,10.6,24.8,2.83,76
2023-02-23,London,33.1,60.2,9.8,34.6,1.64,95
2023-02-24,London,30.9,41.2,17.8,33.6,2.01,91
2023-02-25,London,26.9,44.1,14.1,43.0,1.32,82
2023-02-26,London,33.7,60.3,19.2,21.5,1.99,96
2023-02-27,London,21.0,37.6,10.4,34.9,1.32,70
2023-02-28,London,31.0,45.7,18.9,35.9,2.62,91
2023-03-01,London,31.6,63.3,19.1,35.0,2.46,92
2023-03-02,London,20.5,43.5,12.7,28.2,1.19,69
2023-03-03,London,35.3,68.7,22.0,26.1,3.06,100
2023-03-04,London,30.5,63.6,10.7,38.7,2.23,90
2023-03-05,London,7.9,14.0,8.5,30.7,0.56,33
2023-03-06,London,25.9,43.2,13.5,34.1,0.87,80
2023-03-07,London,18.6,27.9,9.2,35.7,1.48,65
2023-03-08,London,40.7,71.9,19.7,38.1,4.03,114
2023-03-09,London,26.6,47.6,16.2,29.6,1.64,82
2023-03-10,London,34.4,54.9,19.5,36.9,2.7,98
2023-03-11,London,23.5,46.3,13.8,36.0,1.63,75
2023-03-12,London,20.8,31.8,11.3,42.0,2.11,69
2023-03-13,London,18.5,23.7,7.2,37.1,0.7,65
2023-03-14,London,21.9,39.5,9.1,28.2,1.24,72
2023-03-15,London,19.9,34.6,8.7,42.0,1.77,67
2023-03-16,London,33.6,47.6,20.7,38.6,2.76,96
2023-03-17,London,17.1,30.1,9.8,26.8,1.25,62
2023-03-18,London,24.2,38.5,17.3,34.3,1.7,76
2023-03-19,London,17.0,27.4,9.1,41.6,0.82,61
2023-03-20,London,18.3,22.6,13.6,37.4,1.61,64
2023-03-21,London,23.9,50.6,17.1,48.7,2.85,76
2023-03-22,London,19.6,34.3,8.6,30.7,1.58,67
2023-03-23,London,23.3,50.1,12.3,30.6,1.57,75
2023-03-24,London,35.9,66.1,14.7,29.3,2.55,102
2023-03-25,London,30.2,59.0,15.4,24.7,2.66,89
2023-03-26,London,13.7,23.3,1.4,43.2,0.73,54
2023-03-27,London,11.8,27.2,7.9,40.3,0.15,49
2023-03-28,London,34.6,59.7,23.5,36.5,1.88,98
2023-03-29,London,23.3,30.8,18.2,36.6,1.33,75
2023-03-30,London,24.1,47.9,12.2,42.3,1.62,76
2023-03-31,London,23.5,43.7,18.0,42.3,1.42,75
2023-04-01,London,22.4,38.2,11.7,28.3,1.97,73
2023-04-02,London,8.2,17.0,2.3,41.1,0.1,34
2023-04-03,London,8.2,12.2,8.0,40.4,0.48,34
2023-04-04,London,13.1,21.0,12.9,42.6,0.57,53
2023-04-05,London,19.3,42.3,13.0,29.6,2.04,66
2023-04-06,London,26.8,51.2,17.3,47.0,1.51,82
2023-04-07,London,22.7,40.8,9.1,29.8,0.97,73
2023-04-08,London,5.8,10.5,2.5,40.4,0.61,24
2023-04-09,London,12.9,25.3,10.8,46.7,0.67,53
2023-04-10,London,24.2,35.2,18.3,45.0,2.27,76
2023-04-11,London,17.8,26.5,8.5,34.7,1.09,63
2023-04-12,London,14.5,27.7,7.0,34.2,1.48,56
2023-04-13,London,16.7,29.2,10.5,51.7,1.79,61
2023-04-14,London,24.6,56.8,15.4,43.7,0.58,77
2023-04-15,London,4.9,5.4,1.4,47.5,0.29,21
2023-04-16,London,7.7,13.6,1.5,37.8,0.1,32
2023-04-17,London,16.7,33.9,2.1,28.9,0.73,61
2023-04-18,London,22.0,46.4,16.5,39.9,0.56,72
2023-04-19,London,25.4,57.1,16.0,37.6,1.31,79
2023-04-20,London,26.4,46.0,11.3,38.7,1.95,81
2023-04-21,London,16.3,23.8,9.5,46.8,1.55,60
2023-04-22,London,11.8,27.2,7.9,45.6,1.11,49
2023-04-23,London,12.8,18.6,4.7,41.9,0.54,52
2023-04-24,London,21.5,37.7,9.3,46.1,1.99,71
2023-04-25,London,16.5,29.7,5.3,29.8,0.42,60
2023-04-26,London,22.0,49.0,11.6,20.6,2.44,72
2023-04-27,London,17.5,28.8,9.9,41.9,0.85,62
2023-04-28,London,13.5,20.1,12.1,30.9,1.42,54
2023-04-29,London,19.3,32.6,12.0,42.8,1.91,66
2023-04-30,London,14.9,30.2,9.1,46.5,0.61,57
2023-05-01,London,13.3,25.1,10.7,15.9,0.53,54
2023-05-02,London,14.0,27.2,1.0,40.0,0.99,55
2023-05-03,London,19.9,35.2,14.3,26.7,0.83,67
2023-05-04,London,7.4,10.7,1.0,51.5,0.63,31
2023-05-05,London,19.4,32.5,9.5,41.1,2.05,66
2023-05-06,London,2.5,4.2,1.0,37.4,0.18,10
2023-05-07,London,12.8,22.1,7.2,36.3,2.32,52
2023-05-08,London,24.3,39.6,19.6,33.5,1.94,77
2023-05-09,London,16.6,29.7,9.1,50.9,0.73,61
2023-05-10,London,1.3,1.0,1.0,34.2,0.1,5
2023-05-11,London,23.3,46.0,11.9,35.0,1.64,75
2023-05-12,London,3.6,2.5,4.3,31.4,0.1,15
2023-05-13,London,7.2,20.4,7.6,36.5,1.02,30
2023-05-14,London,7.5,23.4,1.0,34.0,0.41,31
2023-05-15,London,6.0,15.7,5.3,33.6,0.61,25
2023-05-16,London,10.3,22.6,5.8,38.5,0.71,43
2023-05-17,London,7.0,11.9,1.5,38.4,0.63,29
2023-05-18,London,11.5,34.3,11.4,30.3,1.01,48
2023-05-19,London,22.6,48.6,14.0,43.4,1.26,73
2023-05-20,London,6.1,9.0,7.1,28.5,0.94,26
2023-05-21,London,17.9,29.1,6.9,51.6,1.6,63
2023-05-22,London,15.4,28.2,7.0,39.3,0.8,58
2023-05-23,London,3.4,5.5,1.0,44.8,0.36,14
2023-05-24,London,12.0,19.6,10.9,55.3,1.44,50
2023-05-25,London,20.7,38.3,10.3,39.3,2.56,69
2023-05-26,London,20.2,39.6,7.2,46.3,2.23,68
2023-05-27,London,19.4,36.8,13.5,25.8,1.82,66
2023-05-28,London,11.9,17.6,3.0,25.7,1.53,50
2023-05-29,London,12.3,24.9,4.2,50.5,0.26,51
2023-05-30,London,9.2,21.4,8.4,49.2,0.15,38
2023-05-31,London,22.0,39.3,14.1,38.8,2.03,72
2023-06-01,London,23.4,40.8,9.0,40.8,1.45,75
2023-06-02,London,10.0,25.1,4.7,36.2,1.47,42
2023-06-03,London,10.8,22.1,4.7,39.9,1.55,45
2023-06-04,London,17.9,24.3,8.9,50.9,1.45,63
2023-06-05,London,11.5,15.2,8.3,39.6,1.09,48
2023-06-06,London,15.2,24.9,2.1,31.9,1.49,57
2023-06-07,London,18.3,32.3,13.5,33.3,1.28,64
2023-06-08,London,10.2,21.4,4.1,45.9,1.23,42
2023-06-09,London,26.3,47.0,10.0,35.9,2.43,81
2023-06-10,London,17.7,28.3,9.3,45.6,2.16,63
2023-06-11,London,14.0,25.1,4.0,33.1,0.98,55
2023-06-12,London,5.9,12.3,8.1,37.0,0.64,25
2023-06-13,London,11.7,21.6,5.7,38.3,1.09,49
2023-06-14,London,1.0,1.0,1.0,36.0,0.1,4
2023-06-15,London,16.8,29.4,10.7,26.9,0.87,61
2023-06-16,London,10.3,26.2,7.9,51.7,0.35,43
2023-06-17,London,18.5,44.4,3.8,28.2,1.27,65
2023-06-18,London,8.3,3.6,5.3,48.5,0.1,35
2023-06-19,London,9.8,16.8,7.8,44.8,0.77,41
2023-06-20,London,7.1,8.6,5.5,29.5,1.17,30
2023-06-21,London,3.0,2.3,2.1,44.2,0.1,12
2023-06-22,London,1.0,1.0,3.2,32.9,0.1,4
2023-06-23,London,18.9,33.8,13.4,35.5,0.8,65
2023-06-24,London,10.9,16.3,5.7,42.3,1.18,46
2023-06-25,London,7.4,19.9,5.8,39.8,0.39,31
2023-06-26,London,7.9,18.8,5.8,47.7,1.48,33
2023-06-27,London,15.1,23.6,9.7,55.3,1.89,57
2023-06-28,London,11.7,22.9,5.6,51.8,1.38,49
2023-06-29,London,9.7,18.7,7.3,44.3,0.9,40
2023-06-30,London,4.4,6.8,4.5,47.3,0.1,18
2023-07-01,London,12.9,33.2,6.4,45.9,0.45,53
2023-07-02,London,8.6,15.4,5.2,30.2,1.24,36
2023-07-03,London,5.2,3.2,4.6,47.6,1.35,21
2023-07-04,London,11.0,28.7,6.2,41.6,0.63,46
2023-07-05,London,16.1,37.7,6.1,23.8,1.19,59
2023-07-06,London,7.7,14.7,7.6,42.3,1.13,32
2023-07-07,London,17.5,26.2,12.3,32.9,1.7,62
2023-07-08,London,14.8,28.4,2.7,25.1,1.15,57
2023-07-09,London,1.8,2.9,1.0,39.6,0.1,7
2023-07-10,London,10.9,18.4,1.0,40.2,1.08,45
2023-07-11,London,3.0,5.6,1.0,44.3,0.23,13
2023-07-12,London,14.2,35.2,7.6,39.9,0.79,55
2023-07-13,London,7.2,3.3,4.0,35.8,0.47,30
2023-07-14,London,14.7,24.7,10.1,31.0,1.07,56
2023-07-15,London,4.9,6.0,1.0,42.6,0.66,20
2023-07-16,London,9.4,16.6,10.2,41.1,0.97,39
2023-07-17,London,10.0,21.2,1.6,42.7,0.99,41
2023-07-18,London,7.1,16.2,1.0,43.5,1.24,29
2023-07-19,London,7.7,17.6,9.3,46.1,1.06,32
2023-07-20,London,3.3,11.4,7.1,34.7,0.1,14
2023-07-21,London,1.0,4.0,1.0,52.1,0.64,4
2023-07-22,London,4.7,3.5,5.5,38.8,0.1,20
2023-07-23,London,12.2,18.3,5.6,49.9,0.37,51
2023-07-24,London,18.1,37.8,12.4,27.4,2.52,64
2023-07-25,London,19.6,42.9,10.2,35.2,1.08,67
2023-07-26,London,10.1,21.8,2.6,23.1,1.56,42
2023-07-27,London,10.6,20.1,5.2,48.9,0.73,44
2023-07-28,London,12.7,25.6,7.6,31.6,0.8,52
2023-07-29,London,10.2,14.0,1.6,36.5,1.72,43
2023-07-30,London,16.8,28.4,16.3,43.1,0.4,61
2023-07-31,London,7.8,16.4,4.3,39.2,0.1,33
2023-08-01,London,15.1,34.5,13.3,32.0,1.2,57
2023-08-02,London,2.1,1.0,1.5,43.2,0.1,9
2023-08-03,London,14.0,21.8,6.0,31.7,1.75,55
2023-08-04,London,4.3,8.0,3.9,37.9,0.58,18
2023-08-05,London,4.9,10.1,8.5,24.5,0.63,20
2023-08-06,London,1.6,2.6,1.0,43.3,0.43,7
2023-08-07,London,7.1,5.9,3.8,41.8,1.05,29
2023-08-08,London,13.8,24.6,7.2,39.5,1.19,54
2023-08-09,London,14.1,15.5,3.7,30.9,1.39,55
2023-08-10,London,13.1,17.8,9.1,37.2,1.24,53
2023-08-11,London,10.6,13.9,8.5,40.6,0.85,44
2023-08-12,London,12.8,26.1,6.8,46.2,0.1,53
2023-08-13,London,5.1,4.4,1.0,32.4,0.97,21
2023-08-14,London,1.0,1.0,2.2,36.0,0.57,4
2023-08-15,London,7.0,10.0,1.0,37.3,0.63,29
2023-08-16,London,8.9,10.7,6.2,34.2,1.81,37
2023-08-17,London,9.8,19.0,5.3,39.2,1.44,41
2023-08-18,London,16.7,34.9,11.7,35.8,0.85,61
2023-08-19,London,1.0,9.4,1.0,45.2,0.1,4
2023-08-20,London,14.8,29.4,10.3,35.5,0.59,57
2023-08-21,London,5.8,6.1,5.4,40.8,0.22,24
2023-08-22,London,21.6,34.7,13.7,37.4,2.52,71
2023-08-23,London,12.6,26.4,9.1,33.0,0.1,52
2023-08-24,London,1.0,1.0,1.0,46.4,0.92,4
2023-08-25,London,18.6,32.0,10.1,48.0,0.94,65
2023-08-26,London,11.2,17.4,8.6,40.9,1.49,47
2023-08-27,London,7.7,17.5,7.7,22.2,0.1,32
2023-08-28,London,20.0,31.6,10.9,30.5,2.23,68
2023-08-29,London,5.5,3.2,4.4,51.1,0.41,23
2023-08-30,London,6.5,17.8,7.3,33.3,0.69,27
2023-08-31,London,19.5,39.9,10.7,38.6,2.17,67
2023-09-01,London,17.4,20.7,13.9,43.6,0.58,62
2023-09-02,London,12.1,19.8,10.4,33.5,0.89,500
2023-09-03,London,11.4,8.9,4.3,51.9,0.5,47
2023-09-04,London,23.3,41.9,15.0,33.2,0.92,74
2023-09-05,London,12.0,20.8,13.5,39.5,1.43,50
2023-09-06,London,15.3,22.1,10.5,23.8,0.32,58
2023-09-07,London,22.2,36.6,12.8,33.9,2.23,72
2023-09-08,London,5.9,16.1,1.1,31.7,0.1,24
2023-09-09,London,3.7,14.2,2.8,30.0,0.5,15
2023-09-10,London,18.1,28.4,8.6,44.1,1.94,64
2023-09-11,London,19.6,38.0,8.8,36.0,1.47,67
2023-09-12,London,16.5,20.8,5.2,35.6,1.72,60
2023-09-13,London,17.8,22.1,8.9,51.2,1.03,63
2023-09-14,London,17.1,28.3,11.7,39.4,0.85,62
2023-09-15,London,17.2,26.4,12.2,47.7,1.39,62
2023-09-16,London,6.0,6.5,6.6,49.1,0.11,25
2023-09-17,London,8.5,12.6,1.0,45.0,1.01,36
2023-09-18,London,20.0,37.8,15.1,12.9,1.45,68
2023-09-19,London,16.3,35.0,9.5,43.4,1.15,60
2023-09-20,London,13.0,21.4,10.8,26.4,0.77,53
2023-09-21,London,8.6,8.1,9.3,38.7,1.54,36
2023-09-22,London,31.1,59.2,22.0,39.4,3.62,91
2023-09-23,London,1.0,1.0,1.0,53.9,0.1,4
2023-09-24,London,17.8,28.3,12.5,32.8,2.29,63
2023-09-25,London,13.2,18.3,8.2,46.2,1.42,53
2023-09-26,London,11.0,23.9,11.4,42.5,1.56,46
2023-09-27,London,20.2,31.5,6.5,31.4,1.21,68
2023-09-28,London,21.4,42.3,9.3,34.2,1.45,70
2023-09-29,London,17.8,38.4,7.8,38.3,0.44,63
2023-09-30,London,14.2,28.1,7.6,40.3,2.05,55
2023-10-01,London,1.0,5.7,1.9,22.9,0.1,4
2023-10-02,London,16.0,32.4,12.3,39.6,1.58,59
2023-10-03,London,20.8,38.1,15.6,45.9,0.77,69
2023-10-04,London,15.7,36.7,7.2,34.6,1.37,59
